Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],time_interval
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,354.000743958548,373.477220806742,336.379017499362,363.878939571282,330.660669395191,386.70081365771,407.036655525707,414.349385457249,421.673833120553,424.940383733688,421.819458196975,391.442073444242,388.445924563495,400.300949372115,411.004079534622,412.982043419833,420.438603998222,447.922770233085,468.467374149172,492.948011987358,511.818289897155,521.899796859343,516.963208289501,529.850409820553,544.26379390838,544.276872741836,542.925737032349,549.626301700128,558.560452702602,573.400114038594,562.783038786531,563.361956276702,554.198577201705,548.578546306431,1.32736805082019
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4260.27993517112,4537.32570233931,4804.6735773951,5135.03157384299,5453.8689572785,5826.87084670636,6238.64859944601,6518.99606810695,5883.79704074829,6089.10667496801,6461.99127331693,6330.62825424567,6506.11792732392,6716.64325815606,7004.13774579999,7209.61711044747,7444.02673539705,7742.57802549995,7948.94761893736,7675.23810293464,8101.4071201944,8393.9629789131,8711.29585407121,8976.5456139839,9369.10215840487,9699.60046342736,9984.16368060234,10416.0416934375,10777.7665213518,11114.5605305734,10382.7274795282,10605.6769579889,11399.397137351,11691.3612742999,3.05913741169524
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4586.28457807533,4508.29790112292,4668.54972094199,4793.48814032319,5034.79092908925,5556.25740628967,5864.95569181382,6234.63735474791,6585.48760212637,6883.69819494591,7037.1977249877,6646.35009879897,7008.44748735743,7839.55955779874,8160.75367745926,7129.63211195842,8605.69369789228,8914.61439609165,9376.07864045972,8311.3452332782,8571.55991135883,8986.62579347606,8888.11483316616,9194.11557772168,9530.5884472225,9480.43151261807,9688.2482786421,9972.37713599052,10453.6355243607,10888.6445610502,7164.30738408638,9731.55618146829,11035.5824700841,11534.9169043805,2.79487409590869
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,469.40249257314,514.247382129515,487.720653850649,492.820719332849,500.638058999875,494.59023221281,518.470546306235,531.577185302854,557.764341335031,573.548990124541,556.77239407158,623.266374437479,622.796722894514,658.142718821535,646.928049650012,666.794421867006,675.188949468141,676.080031773356,685.460670564343,695.39448652741,708.930473940785,708.418672479958,682.287844188171,677.861141016751,703.231034477626,723.504204947663,741.797634683131,756.428073205064,767.571595521859,779.326624981433,745.885984785402,744.760427319594,747.152926472819,762.646041430639,1.47070735260113
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10074.309100156,10419.961305061,10796.7940507006,11168.4668025566,11689.7655394043,12344.826345577,12727.2991543136,13295.3706525006,13886.2923556034,14455.7647568425,17189.5654940777,16860.522964945,17164.5983933947,17746.7846758302,17652.7181167607,18134.0520355123,18521.638379981,19338.4306191148,19948.1713924858,19573.8579946305,20557.7377488972,20566.4277747482,21221.6057063718,22071.0651510994,23286.2264514326,24921.7141769982,25181.477100564,27164.3004165602,28177.5495393975,29021.3357939207,26071.2199006125,29152.5072116366,30760.6355007204,31189.6332109398,3.42453709365861
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3051.15522375015,2988.5434727004,3137.79874744617,3263.12711563282,3392.81380979591,3609.05437863021,3184.70442360117,2932.76706041146,2868.83373632181,2795.31526003983,2843.32580431333,3029.80891389265,3135.18415530569,3086.39187270541,3068.29118067276,3128.6833167245,3143.01611259668,3260.61584095409,3023.72231107065,3148.59316908809,3331.09111937288,3351.88103366701,3356.67607994496,3535.50201525364,3559.24306218188,3708.21556179322,3872.45264574098,4114.26098668513,4460.33625015969,5061.10371299857,5066.00583867987,5288.39002466371,5313.44482697912,5429.08848461758,1.74621506821002
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1398.94105902159,1382.41789981651,1355.05962864535,1377.22996859419,1290.02397839063,1377.92659152122,1429.00446205312,1340.59313145813,1342.05718848474,1354.13004474105,1265.16042472798,1224.6807669845,1215.2512697343,1271.67511795702,1303.27169193052,1384.01429519465,1601.14283308699,1533.63381372064,1490.81766626765,1452.17875148954,1448.0233220059,1463.59492239454,1481.9780029115,1499.43182362194,1522.75911860633,1562.72683648828,1541.16287756286,1595.23327567391,1628.03885516365,1635.83999676974,1588.36203400464,1559.80984520601,1616.98180328468,1628.08752310389,0.459668070460805
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3810.48083308809,3936.7665085183,4138.34644932114,4297.40909221881,4412.9375663223,4562.74692775784,4768.68343568327,4977.19016757315,5224.18419650851,5292.86908859768,5671.0295504201,5814.74834570012,5867.77362995049,6170.64876733851,6397.59346169031,6472.87388554741,6756.22955969517,7110.69493851624,7466.69465771689,7693.76434353874,8011.45517219702,8324.78328337964,8591.96715947096,8859.2121832294,9181.61575362564,9507.87133656424,9868.32716641952,10247.6960577758,10652.4836886859,10956.9450226163,9362.87435896817,9679.12123882353,10570.4275252848,11318.6003139968,3.29906676930521
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8145.01615462486,8303.1211884822,8433.33703710248,8509.3961558388,8715.73376872129,8049.74323207602,8399.34254841404,8849.73207657529,9240.00719323463,9340.07987465553,9655.60249855758,9464.99502583147,9300.11740023791,9271.44031997141,9461.92375619686,9524.7424370497,9847.51282216971,9920.68784122208,9888.13944476457,9151.76956653183,9480.13530830982,9667.6266461078,9872.292522087,9826.13238859065,9947.88602513395,10098.173182095,10161.3557094782,10240.3104275695,10343.3534302908,10228.980944107,9279.04949552593,9756.85862179455,10078.6025419466,10326.9538532988,0.719245850603947
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2466.07634535317,2601.12356651626,2640.53820564536,2771.01272596413,2684.94359043342,2834.63012320213,2733.10062796597,2559.40944203343,2625.91521119573,2658.8325996376,2783.11617688558,2837.37254819023,2851.77205057009,2901.44991985215,2821.34187864956,2891.87328761566,2906.26900346369,2872.93413245672,2825.09585444952,2878.11138616251,2950.79872636978,3036.44849382715,2970.26518835138,2851.03543413615,2774.69471408479,2891.32210264749,2893.08194960448,2903.55427515175,2890.49300548105,2996.31730468653,2918.51606374186,2973.05150996116,2923.22295188222,2919.04716355461,0.510996623418034
Middle East & North Africa,MEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4831.11008176539,4866.44938599203,5018.72136100452,5005.34381137905,5040.94191251712,5078.64449768689,5217.93746377443,5317.05409647813,5435.71697646093,5430.83987805875,5679.65213184421,5649.43175556688,5627.99407200948,5803.7733617302,6135.63649421994,6306.38462115444,6527.73154703377,6703.9331595808,6845.35834082789,6726.20687717908,6912.71526395452,7029.63201475489,7164.12852636574,7169.684319304,7221.22300221113,7266.6592292899,7441.38350086059,7454.71180596609,7489.14121107498,7461.95208671173,7060.79457319143,7359.09890767791,7670.04060390167,7689.53363973514,1.4084359539391
Middle East & North Africa (excluding high income),MNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2742.27449610936,2681.60483001497,2732.73067799805,2714.29937539977,2712.90732179683,2724.33574336208,2834.44744784318,2887.46121056725,2999.25954715349,3067.82956447519,3189.41052564244,3213.96364879867,3255.70629632047,3271.33594486852,3456.89636708274,3541.98373512341,3658.14066111067,3805.2210431373,3872.39500131578,3895.92618848821,4025.33852979829,3913.85054613568,3979.45985648077,3919.81839727208,3911.21802454472,3862.5722046145,3998.06514643384,4053.89356294626,4057.46224086583,4032.91838473165,3794.02784792568,3969.93734577772,4083.70498659547,4131.50402220791,1.2419812926828
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2745.69543323148,2685.35650106841,2737.04580846856,2719.1614042656,2718.38078586055,2729.54611606294,2841.58916347212,2893.23288246349,3003.47687612268,3071.29419737811,3197.25371490783,3225.07072439903,3270.67965439392,3284.41594747712,3467.9251727408,3551.77957618938,3670.25658929203,3818.69815182692,3885.45049355984,3907.63320810711,4037.59435593455,3922.67497847975,3987.84047956321,3926.7430156637,3918.99789924691,3869.3156107047,4003.97262335279,4060.69296245459,4064.88390551889,4040.57353949193,3804.31351337738,3980.88151787186,4095.5396749962,4146.96538431873,1.24952256288733
Middle income,MIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1704.40454676615,1720.21059270503,1763.11521831388,1821.54827269109,1884.08243613944,1937.89538189871,2025.64266131634,2105.91755132108,2141.64152537349,2187.0504434687,2275.2955884881,2323.72310254902,2400.06048470973,2507.40457537762,2664.63325362415,2823.00749739938,3017.91921819037,3246.31824563763,3396.82391880019,3488.85309892526,3728.24773620339,3921.19679992905,4090.33878776136,4266.77126465302,4431.8647645996,4590.10014047065,4754.81503933559,4953.00686548616,5144.07034222491,5298.1782058913,5182.83460438167,5522.94651191308,5695.15751125511,5906.5031791729,3.76617626470402
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3755.15028517834,3146.6536844374,2229.16981305396,2203.01502197695,1525.9931774067,1511.95831765054,1425.9518091471,1454.80861555923,1360.18161095544,1316.43254916007,1346.91567176561,1432.2768928234,1547.57421231612,1654.36629303195,1781.19145323724,1919.44550763748,2017.17730062908,2082.51260097669,2249.22589719372,2116.94357544097,2269.51116145996,2402.94446306051,2389.08666147529,2605.85029986142,2737.80185056647,2749.55137054338,2910.95486872376,3085.33305844263,3267.9961042872,3438.67732670712,3188.91691602699,3688.16729442144,3581.71972547709,3685.25670501181,-0.0569337022338052
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,106022.21245543,106275.016823374,106922.798665797,105160.171105526,106702.513788893,108168.981232745,108553.248593931,110117.412793093,113122.312669772,116188.604803201,120467.808533196,123183.004831338,124670.345647476,126299.168001323,129740.548672864,132564.736089156,140815.152408156,162098.943453973,163097.966733688,142205.995539685,141743.742237028,148269.833440103,146511.948802869,157257.894015605,165362.509615774,170338.680381498,173916.315783045,168744.994245276,178571.347957464,191194.562185505,166822.571755127,204610.120440895,228667.935282559,..,..
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1770.54104423496,1588.22262573764,1417.74202296458,1352.36819433688,1362.50907553224,1431.46092314111,1446.87830772571,1487.64557849719,1522.38979445595,1554.05197183459,1557.43844017552,1589.40371767026,1649.93882429938,1750.19045781054,1919.75715306035,2041.86849401263,2197.6947830343,2400.22509316356,2585.82477848101,2521.5945282286,2646.56167654317,3057.31725486018,3374.43838312918,3697.60133986287,3909.91331954702,3919.35121343969,3892.65220400112,4023.78562311837,4242.30022157508,4385.11167680522,4106.60268340307,4107.18372095123,4249.67501406205,4483.75520166213,2.81568404664285
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,4488.79462512197,4723.14338358475,4290.89684941343,4431.60047014419,4462.34990117884,4529.12330572995,4623.0760644615,4819.14785988608,5013.1959009921,5435.88622103627,5798.06497333447,6205.8212472095,5833.65954418904,5982.19928466066,6168.84838637415,5995.77445120446,6202.50670294785,6307.01856129174,6517.19267514764,6707.85041020824,7023.43381181246,7381.80764032937,7684.18397197185,6515.53680560451,7390.30811727832,7889.23763310614,8375.22211138647,..
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1682.328125,1773.4140625,1707.84753417969,1668.37475585938,1817.06237792969,1692.84704589844,1873.54614257813,1816.91381835938,1920.13293457031,1925.39514160156,1948.35461425781,2070.84765625,2120.13110351563,2222.93701171875,2295.01538085938,2336.50341796875,2484.974609375,2536.77734375,2646.06469726563,2709.4091796875,2766.921875,2879.9443359375,2927.29077148438,3006.31689453125,3047.13110351563,3139.22827148438,3116.56298828125,3234.75170898438,3296.19409179688,3355.61328125,3081.662109375,3293.703125,3300.7998046875,3370.83642578125,2.10600693437237
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,217.577553450925,223.955735832331,203.156729119935,219.205536167812,222.267205712147,217.059689238316,233.033001467804,253.592202550161,273.247956294767,298.229600354859,293.231895626377,322.704256828301,344.927517545918,360.343788841539,379.858366403334,393.510954761018,421.562874007733,442.197515842164,460.387399376419,474.835717835762,492.567572391021,512.456395345933,536.990103623469,554.960755897719,579.642369195999,603.838513777915,612.724515323393,609.673549078088,612.599028645783,608.96363276244,584.314962076344,581.444300104411,590.368908379987,602.919979362696,3.0885731186343
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,169.034988463076,165.536847431377,179.076114843925,187.389765365432,198.791953412624,209.911492156323,220.640537109373,230.201503602794,240.726704021153,263.958890942416,296.967689814803,327.231680831126,362.912395341764,409.244137850736,460.690672412736,518.969582121269,582.391011962396,647.416708532607,709.653468748701,779.93880510496,848.586717610603,888.773838872996,945.896792699941,1016.88780960663,1090.83255547564,1157.78396112581,1216.01262766582,1280.85424337536,1351.38830035161,1430.13634322583,1291.40780889804,1128.30976104801,1165.60552269408,1168.68760910701,5.85918475992432
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2857.94722416118,2989.54150224173,3103.4701951279,2957.04651770993,2914.36064044365,2939.49124963352,2951.13573509268,2997.24990459949,3019.73594810922,3047.18628517046,3082.7592074118,3056.46768315407,3148.3527749676,3235.74673698855,3587.83872520559,3634.62032588633,3845.28837409643,4001.70898825704,4053.21999889968,4007.48526568225,4186.04214686402,4330.94402948598,4476.41435333873,4648.31715108154,4846.88951171527,4965.67276506551,4880.44503754673,4746.18332934152,4714.45251824565,4596.61957617524,4152.1806478348,4232.01893639407,4394.39709939339,4511.88939658345,1.38367390119198
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14910.9639649675,11707.9819351783,9584.50602885561,7963.47219198474,7619.82705127363,6987.50937368859,6141.56138805232,5581.9547078581,4917.30885461137,4591.67573552761,4279.33447654172,3995.39820307639,3601.17285883406,3613.86839037645,3460.9470903175,3194.75529986863,2929.67575186107,2800.75783505059,4929.92813618685,4660.59326732875,4656.95253437898,5319.98039390665,6513.88573476439,6623.94105182962,7500.7346970579,7587.25441038889,7726.69356677306,7084.35099592623,6881.75424235268,7341.86820571878,7346.67044815047,7792.16322076098,7861.68347811258,7847.66487083935,-1.94509321234112
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,420.743119054759,436.10416591464,441.482180092053,446.293523353157,471.274262746336,476.453191413096,491.302771391036,505.774405994729,511.052967201629,523.882608211102,546.931624056656,564.075425166893,556.368230267549,570.419573044065,589.757614155096,603.748845923187,618.559290898044,635.000081215644,669.556540328081,696.142765701755,726.055277363494,748.012492593826,781.103870872917,807.136938885908,853.148048376533,882.30766159992,878.150386680885,946.042555977729,1006.60690701003,1061.48627550472,1018.10791076278,1042.97397202867,1083.22037768939,1091.89569141093,2.88984288520817
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31106.0519601296,31614.6528926889,31911.8353719116,32088.7065995431,32840.2781037327,33696.7438281983,34715.1616306125,36032.0402458477,37480.7094477732,39106.3881617199,40456.9422374474,41087.042173269,40914.3255026768,40785.1222216206,41450.4042697266,42201.7754133082,43592.3027449221,45138.678436798,45939.1481987846,44027.6025577706,44390.5044098134,44869.3129413094,44242.9735261304,44055.3042590473,44521.8945390276,45193.4032187971,45938.7850440865,46997.3454541962,47826.8191172843,48443.7320540283,46303.21886247,48913.5189902522,50546.7893728169,50100.1913678873,1.44431039624064
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32428.5722348241,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,26391.1425882701,24868.7385228741,24880.2037081612,26170.4401014812,27146.8256678231,28015.5864425497,28571.4075096158,28785.1958436523,28776.0222188928,30164.0852034973,30848.1860883256,31713.1301772319,32636.1375503767,33511.5504913352,34367.0062362204,35120.7355126427,35659.59616566,36406.1408058787,35651.0156373706,35278.0407763656,35392.017344657,35910.4173636577,36531.7484498327,37252.7570550478,38014.6435529728,38639.3501941427,39197.327525871,39691.2133196719,40350.9122003744,40651.9744673101,39596.5266174221,41225.7927835812,42320.892439076,41724.968527083,1.38809475580857
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1241.40871921685,1210.57739886768,1187.83663653293,1157.15781348993,1170.29675340938,1214.10847314717,1266.86437717338,1294.6341129438,1321.47449391193,1393.35450158218,1429.73878900298,1452.35699745063,1444.87519030588,1463.4711917234,1523.14039582565,1568.43367678941,1611.37864991485,1669.72530334893,1702.69629855448,1623.00144718308,1669.94471773256,1749.50436518209,1835.94758377865,1898.44293280725,1960.68817803783,2025.32477597575,2087.69686355558,2153.61273150083,2052.13338335777,1965.2754946487,1904.49290359384,2071.92379478002,2119.39517922306,2185.44813460409,1.71386092356862
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,461.215528141783,445.149491105674,440.139798186444,427.845764473459,421.998870530666,418.244113280615,404.804465318393,397.505233896642,422.620105751624,407.554434017867,389.077522969398,403.176623559323,408.571358106071,403.064199429663,390.424823536521,404.280568914713,413.05596019196,410.803308076903,426.605680418062,419.173248786553,438.463882743882,432.297562301741,460.032236617561,466.33367598761,478.855153862414,481.111301105002,489.43381232354,494.635494276939,510.595514267758,520.934643318794,519.696077799466,507.710324511201,547.420151334177,540.584824310098,0.481170014193958
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1608.77956097809,1573.70224784136,1605.54813640308,1533.18368552056,1467.09192119281,1429.01207194663,1451.81957164531,1457.22789628083,1457.70110954277,1429.40559246409,1462.53599651572,1508.55359010266,1693.74572675905,1769.88223743289,1882.1819862634,1950.12236810153,2013.27401094831,2088.60443004583,2170.05881613981,2281.38634618286,2397.32354525449,2455.7464935376,2490.21311115351,2585.64719625123,2677.49358113967,2679.5542234874,2570.95975900419,2526.99960987237,2512.08047529121,2505.46223905246,2401.1834151547,2429.58529026503,2449.58798087473,2460.39449557057,1.28741165532931
North America,NAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,38461.4663263848,37850.9723336102,38572.5672369157,39120.621864684,40219.6301122862,40817.0139731315,41805.1992716654,43145.471107543,44552.4535088652,46179.7740472807,47577.9630748228,47590.2062139785,47992.6334860527,48872.8422434126,50256.2605274302,51517.4642449549,52436.1300881625,52981.8097672717,52571.2488001165,50741.6838435715,51678.9845918561,52157.155541141,52919.074831089,53655.6616622092,54606.9502044311,55701.8124434679,56248.671396465,57260.5682302589,58585.1701888331,59670.4823129085,57649.744187862,60850.4136407566,61794.6930115336,62823.2009844921,1.4868714613043
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3568.0635685747,3360.19536521454,3168.62731208797,2962.97823069468,2932.07935901595,2897.19376746554,2916.44329957259,2954.5238308875,3038.13983382569,3154.84918240006,3283.37934095351,3169.32514368931,3240.11064526089,3307.92040834712,3473.76544811451,3657.56307699216,3866.74650622977,4140.63354809364,4392.5507164151,4405.20045750867,4582.36517512347,4711.13027870081,4708.05168535923,4863.68088666968,5053.75001236367,5262.68671928674,5429.94678358359,5510.81862920922,5698.39334484489,5961.58475399191,5743.72649424581,6064.92315120022,6217.95164120428,6350.24340716068,1.74687913073533
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,20827.8058048671,21610.3654775378,21739.0461402812,19767.4536015717,19235.4058294113,18806.6229303343,17565.5811849842,15233.9434728666,16294.5109198368,15541.5541554155,15715.743349961,16204.5455998391,16974.2784213627,17665.1007493109,22995.5274095066,28549.3265760963,23242.9254375819,20796.0304233721,14703.5116119755,..,..,..,..
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,49937.4557760277,51233.0361138797,52758.9452456296,53938.0213173081,56343.0105413415,58380.5400198046,61005.8800438647,63882.4765007626,65197.9463149391,66094.7354617269,67846.5968530147,68899.5269042015,69472.9836723066,69719.312268163,72090.9862919578,73524.2549173583,74729.7366063199,76115.7066720983,75535.2117892008,73141.3073422967,72804.3956195341,72660.6754085214,73661.6785918009,73515.9144885958,74180.323865677,74809.9658049898,75017.4944737055,76247.4116556881,76373.6241145297,76712.2871258373,75287.2059530897,77812.7115682103,79434.6256451575,78939.4047672371,1.38760361196315
Not classified,INX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25276.5703434079,25314.6182630233,25599.1427134594,25723.699886788,26328.8771806535,26813.481966413,27428.6140233163,28203.9105833212,28843.1005189607,29609.9335358772,30599.5927185608,30800.3591159347,31039.7487852805,31437.8416243904,32226.2811430985,32896.8933673817,33643.8367588037,34264.3847464632,34134.8085877725,32745.9578402585,33497.4085520901,33951.9847381524,34216.1640674182,34551.5789428707,35078.497246047,35733.3440313659,36164.4962889282,36877.3218945624,37519.4585593511,37993.0201510682,36291.97948673,38296.8617002667,39203.9118458066,39640.280560953,1.36353907236534
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16255.5858661614,16418.084459614,16992.1872646587,17265.5024151856,17415.1535578104,17957.1559095691,18191.9220184326,18983.4732719427,19193.2909672947,18983.1838884442,19953.6751804852,20581.2636060941,20109.0545563731,19347.5235160853,19301.8067105688,19418.0150470802,20097.9004025076,20629.8433742336,21939.8474441524,22879.5051595214,21782.7993849554,20142.1570523789,19888.7538617435,19387.0827691562,18694.3109518924,18777.4330589162,18799.808451388,18260.005074704,18256.6531453301,18044.2704535008,17662.242841682,18300.7619953758,18856.8752373478,18821.9818345292,0.444208599995104
Other small states,OSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7344.08949873418,7270.02132661842,7174.84736925187,7316.61521041748,7438.56165971905,7726.93340913112,7925.79699344825,8190.81363435853,8455.4208026069,8554.58485803382,9021.15442076976,9187.20971995514,9375.18033602819,9669.14289328758,9996.6595615376,10321.98283376,10802.9463941379,11299.0200770763,11342.5867553397,10764.9779338898,10919.0733013204,11146.0593574427,11211.1557759079,11262.2795815148,11378.4129447729,11597.2856104624,11888.8290253048,12287.0653578053,12616.2964741996,12993.1280622265,12160.0776827881,12876.6358042462,13316.4943923044,13507.3782897031,1.84648556434264
Pacific island small states,PSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2918.48924341749,2868.72161414469,2974.93708071215,2994.46997062617,3099.16449065548,3200.91556117251,3259.73417766528,3174.3354578539,3171.37305993587,3260.36768884413,3159.1267669477,3147.38538988122,3169.83600213903,3191.28169749284,3276.86985374335,3315.62860796872,3353.1366691735,3327.10626486425,3359.63770791634,3303.58797584404,3389.22193686856,3480.96737224658,3477.47417623402,3550.02136041836,3638.55468977471,3735.49952275424,3835.1021482901,3946.25088350527,4013.34944142035,4020.69654913742,3565.22462095987,3415.926058182,3681.7613701716,3837.48576842123,0.829549407124973
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,956.993844746646,973.469873559939,1021.3107883822,1013.01001177625,1020.79833131198,1040.28829673921,1057.98321075763,1037.74620361102,1033.88282775976,1041.52336350877,1053.00430599792,1058.22101408993,1058.78056747887,1091.8012375019,1151.28040948054,1208.68129012292,1255.20728766216,1283.2220507451,1282.18797644956,1297.46521935309,1287.61577275395,1294.5099834416,1309.93700651874,1346.28928139308,1382.09420170009,1421.83527830089,1497.16872234041,1542.90407107682,1612.83535268155,1626.74886750576,1578.42963292881,1650.69267380687,1696.95649035432,1663.98738057294,1.67628811500459
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14098.3420371567,14461.7566075826,13228.332709521,11334.9342372002,11879.5422528146,12838.3342869718,13755.4835196932,13637.3276943993,13500.5583185321,12423.5757675172,11887.8389933933,12595.4658276215,13211.9539109199,12767.4367250649,13252.3542460919,13757.310240383,13888.7648009355,14317.0014094789,13717.4324577965,12907.9668517733,12989.6613737328,13879.0892575161,14283.2811531905,13959.2748499312,14705.775811301,16141.1696583338,16263.4998699848,15669.3657288433,15744.7982137504,15841.8786324375,14597.3350379481,12493.6121531707,12426.9757092281,12480.628289499,-0.369331815361074
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5186.25056858445,5556.63319306664,5889.18003393462,6083.96584340369,6130.67268807774,6112.47279651785,6234.36133039117,6504.8275516759,6843.98684217942,6972.06009434915,7021.54643625155,6925.07865747694,6943.42606040676,7097.57755878524,7486.27675100538,7872.78549577504,8394.74580907636,9228.07256961336,9952.91684092748,9895.25478264183,10286.2031072243,11248.0034066621,12130.2286354315,12741.3804474508,13155.4536690823,13669.5594424097,14099.9363298872,14634.8425091306,14922.129988894,15166.8809024504,12307.2592047015,14069.8794147746,15388.0558648904,16294.0326025159,3.46905436508887
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1907.73373372294,2023.8718539746,2223.0313785596,2532.80405783376,2586.80043813728,2411.85775031466,2506.38154170085,2323.77345237781,2158.56047644346,2123.18665799899,1999.96936815413,1930.87388641118,1864.30219811136,1842.61299167303,1831.9435893979,1886.52754878296,1926.51327666388,2013.19604224913,1946.22852210304,2016.18464007277,2154.69445464368,2116.22445966043,2154.09993823073,2177.0706517797,2408.10830595741,2502.07344498028,2575.06751204141,2603.01503310235,2536.0831879568,2590.49392420181,2455.14534207974,2387.06950318016,2462.54909155505,2482.71988215569,0.798299015623061
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4036.32208981711,4068.29222448236,4031.8160028777,4125.55610477113,4239.49974012749,4421.91004621381,4388.79750166291,4473.74334996442,4381.16743904765,4233.11850733589,4056.23876960826,3954.70131976569,3897.78300059714,4015.50074922072,4129.77102450174,4171.24516963126,4326.10877723894,4515.39953278976,4761.87961160166,4701.61676029504,5163.47606911115,5315.39391236744,5207.02732375867,5561.54847943636,5774.58347856179,5861.40189546648,6025.09676890452,6226.6854198333,6338.51367820775,6229.22489536642,6095.39137530699,6259.73873939872,6199.60038231035,6415.42928466562,1.40415760967571
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2695.37350423999,2697.3728270652,2628.75362634299,2711.69116323028,2985.85346468487,3146.04513748962,3174.60050957258,3319.1693974849,3248.18481396883,3242.23915170676,3279.35542986708,3255.59027835568,3392.99475052571,3497.35791425681,3635.15773870114,3828.85272923973,4083.20521094216,4397.05114700703,4764.07050170128,4782.54980811942,5142.01436640952,5421.33424796172,5701.60432063189,5977.18268761459,6056.03375673421,6180.11926810233,6337.5804925458,6400.03823201922,6530.42299765457,6550.44801531118,5750.20031072789,6438.74995027929,6549.33483034558,6455.82768166728,2.64680743365789
